schema_name,table_name,table_type,domain,ordinal_position,column_name,data_type,nullable,description,design_origin,is_primary_key
bank_dwh,fact_payment_settlement,fact,payments,14,updated_at,TIMESTAMPTZ,True,Updated at for this payment settlement fact.,structural,False
bank_dwh,fact_payment_settlement,fact,payments,15,record_hash,VARCHAR(100),True,Record hash for this payment settlement fact.,structural,False
bank_dwh,fact_payment_settlement,fact,payments,16,data_quality_status_code,VARCHAR(50),True,Data quality status code for this payment settlement fact.,structural,False
bank_dwh,fact_payment_settlement,fact,payments,17,load_batch_id,VARCHAR(100),True,Load batch id for this payment settlement fact.,structural,False
bank_dwh,fact_payment_settlement,fact,payments,18,event_id,VARCHAR(100),True,Event id for this payment settlement fact.,structural,False
bank_dwh,fact_payment_settlement,fact,payments,19,event_status_code,VARCHAR(50),True,Event status code for this payment settlement fact.,structural,False
bank_dwh,fact_payment_settlement,fact,payments,20,currency_code,VARCHAR(50),True,Currency code for this payment settlement fact.,structural,False
bank_dwh,fact_payment_settlement,fact,payments,21,payment_id,VARCHAR(100),True,Synthetic payment id for payment settlement.,synthetic_extension,False
bank_dwh,fact_payment_settlement,fact,payments,22,payment_reference,TEXT,True,Synthetic payment reference for payment settlement.,synthetic_extension,False
bank_dwh,fact_payment_settlement,fact,payments,23,payment_method_code,VARCHAR(50),True,Synthetic payment method code for payment settlement.,synthetic_extension,False
bank_dwh,fact_payment_settlement,fact,payments,24,payment_rail_code,VARCHAR(50),True,Synthetic payment rail code for payment settlement.,synthetic_extension,False
bank_dwh,fact_payment_settlement,fact,payments,25,payment_status_code,VARCHAR(50),True,Synthetic payment status code for payment settlement.,synthetic_extension,False
bank_dwh,fact_payment_settlement,fact,payments,26,originator_id,VARCHAR(100),True,Synthetic originator id for payment settlement.,synthetic_extension,False
bank_dwh,fact_payment_settlement,fact,payments,27,beneficiary_id,VARCHAR(100),True,Synthetic beneficiary id for payment settlement.,synthetic_extension,False
bank_dwh,fact_payment_settlement,fact,payments,28,originator_account_hash,VARCHAR(100),True,Synthetic originator account hash for payment settlement.,synthetic_extension,False
bank_dwh,fact_payment_settlement,fact,payments,29,beneficiary_account_hash,VARCHAR(100),True,Synthetic beneficiary account hash for payment settlement.,synthetic_extension,False
bank_dwh,fact_payment_settlement,fact,payments,30,initiated_at,TIMESTAMPTZ,True,Synthetic initiated at for payment settlement.,synthetic_extension,False
bank_dwh,fact_payment_settlement,fact,payments,31,authorized_at,TIMESTAMPTZ,True,Synthetic authorized at for payment settlement.,synthetic_extension,False
bank_dwh,fact_payment_settlement,fact,payments,32,clearing_at,TIMESTAMPTZ,True,Synthetic clearing at for payment settlement.,synthetic_extension,False
bank_dwh,fact_payment_settlement,fact,payments,33,settled_at,TIMESTAMPTZ,True,Synthetic settled at for payment settlement.,synthetic_extension,False
bank_dwh,fact_payment_settlement,fact,payments,34,value_date_key,BIGINT,True,Synthetic value date key for payment settlement.,synthetic_extension,False
bank_dwh,fact_payment_settlement,fact,payments,35,settlement_date_key,BIGINT,True,Synthetic settlement date key for payment settlement.,synthetic_extension,False
bank_dwh,fact_payment_settlement,fact,payments,36,amount,VARCHAR(120),True,Synthetic amount for payment settlement.,synthetic_extension,False
bank_dwh,fact_payment_settlement,fact,payments,37,original_amount,"NUMERIC(20,4)",True,Synthetic original amount for payment settlement.,synthetic_extension,False
bank_dwh,fact_payment_settlement,fact,payments,38,settlement_amount,"NUMERIC(20,4)",True,Synthetic settlement amount for payment settlement.,synthetic_extension,False
bank_dwh,fact_payment_settlement,fact,payments,39,fee_amount,"NUMERIC(20,4)",True,Synthetic fee amount for payment settlement.,synthetic_extension,False
bank_dwh,fact_payment_settlement,fact,payments,40,interchange_amount,"NUMERIC(20,4)",True,Synthetic interchange amount for payment settlement.,synthetic_extension,False
bank_dwh,fact_payment_settlement,fact,payments,41,exchange_rate,"NUMERIC(14,8)",True,Synthetic exchange rate for payment settlement.,synthetic_extension,False
bank_dwh,fact_payment_settlement,fact,payments,42,original_currency_code,VARCHAR(50),True,Synthetic original currency code for payment settlement.,synthetic_extension,False
bank_dwh,fact_payment_settlement,fact,payments,43,settlement_currency_code,VARCHAR(50),True,Synthetic settlement currency code for payment settlement.,synthetic_extension,False
bank_dwh,fact_payment_settlement,fact,payments,44,payment_purpose_code,VARCHAR(50),True,Synthetic payment purpose code for payment settlement.,synthetic_extension,False
bank_dwh,fact_payment_settlement,fact,payments,45,remittance_reference,TEXT,True,Synthetic remittance reference for payment settlement.,synthetic_extension,False
bank_dwh,fact_payment_settlement,fact,payments,46,clearing_reference_id,VARCHAR(100),True,Synthetic clearing reference id for payment settlement.,synthetic_extension,False
bank_dwh,fact_payment_settlement,fact,payments,47,network_reference_id,VARCHAR(100),True,Synthetic network reference id for payment settlement.,synthetic_extension,False
bank_dwh,fact_payment_settlement,fact,payments,48,return_reason_code,VARCHAR(50),True,Synthetic return reason code for payment settlement.,synthetic_extension,False
bank_dwh,fact_payment_settlement,fact,payments,49,rejection_reason_code,VARCHAR(50),True,Synthetic rejection reason code for payment settlement.,synthetic_extension,False
bank_dwh,fact_payment_settlement,fact,payments,50,is_returned,BOOLEAN,True,Synthetic is returned for payment settlement.,synthetic_extension,False
bank_dwh,fact_payment_settlement,fact,payments,51,is_cross_border,BOOLEAN,True,Synthetic is cross border for payment settlement.,synthetic_extension,False
bank_dwh,fact_payment_settlement,fact,payments,52,is_high_priority,BOOLEAN,True,Synthetic is high priority for payment settlement.,synthetic_extension,False
bank_dwh,fact_payment_settlement,fact,payments,53,processing_duration_seconds_count,BIGINT,True,Synthetic processing duration seconds count for payment settlement.,synthetic_extension,False
bank_dwh,fact_payment_settlement,fact,payments,54,event_type_code,VARCHAR(50),True,Synthetic event type code for payment settlement.,synthetic_extension,False
bank_dwh,fact_payment_settlement,fact,payments,55,event_subtype_code,VARCHAR(50),True,Synthetic event subtype code for payment settlement.,synthetic_extension,False
bank_dwh,fact_payment_settlement,fact,payments,56,lifecycle_status_code,VARCHAR(50),True,Synthetic lifecycle status code for payment settlement.,synthetic_extension,False
bank_dwh,fact_payment_settlement,fact,payments,57,source_event_id,VARCHAR(100),True,Synthetic source event id for payment settlement.,synthetic_extension,False
bank_dwh,fact_payment_return,fact,payments,1,payment_return_fact_key,BIGINT,False,Synthetic surrogate key for fact_payment_return.,structural,True
bank_dwh,fact_payment_return,fact,payments,2,business_date_key,BIGINT,False,Business date of this fact row.,structural,False
bank_dwh,fact_payment_return,fact,payments,3,customer_key,BIGINT,True,Optional key to dim_customer.,relationship,False
bank_dwh,fact_payment_return,fact,payments,4,account_key,BIGINT,True,Optional key to dim_account.,relationship,False
bank_dwh,fact_payment_return,fact,payments,5,payment_type_key,BIGINT,True,Optional key to dim_payment_type.,relationship,False
bank_dwh,fact_payment_return,fact,payments,6,payment_network_key,BIGINT,True,Optional key to dim_payment_network.,relationship,False
bank_dwh,fact_payment_return,fact,payments,7,merchant_key,BIGINT,True,Optional key to dim_merchant.,relationship,False
bank_dwh,fact_payment_return,fact,payments,8,channel_key,BIGINT,True,Optional key to dim_channel.,relationship,False
bank_dwh,fact_payment_return,fact,payments,9,currency_key,BIGINT,True,Optional key to dim_currency.,relationship,False
bank_dwh,fact_payment_return,fact,payments,10,branch_key,BIGINT,True,Optional key to dim_branch.,relationship,False
bank_dwh,fact_payment_return,fact,payments,11,source_system_code,VARCHAR(50),True,Source system code for this payment return fact.,structural,False
bank_dwh,fact_payment_return,fact,payments,12,source_record_id,VARCHAR(100),True,Source record id for this payment return fact.,structural,False
bank_dwh,fact_payment_return,fact,payments,13,ingested_at,TIMESTAMPTZ,True,Ingested at for this payment return fact.,structural,False
bank_dwh,fact_payment_return,fact,payments,14,updated_at,TIMESTAMPTZ,True,Updated at for this payment return fact.,structural,False
bank_dwh,fact_payment_return,fact,payments,15,record_hash,VARCHAR(100),True,Record hash for this payment return fact.,structural,False
bank_dwh,fact_payment_return,fact,payments,16,data_quality_status_code,VARCHAR(50),True,Data quality status code for this payment return fact.,structural,False
bank_dwh,fact_payment_return,fact,payments,17,load_batch_id,VARCHAR(100),True,Load batch id for this payment return fact.,structural,False
bank_dwh,fact_payment_return,fact,payments,18,event_id,VARCHAR(100),True,Event id for this payment return fact.,structural,False
bank_dwh,fact_payment_return,fact,payments,19,event_status_code,VARCHAR(50),True,Event status code for this payment return fact.,structural,False
bank_dwh,fact_payment_return,fact,payments,20,currency_code,VARCHAR(50),True,Currency code for this payment return fact.,structural,False
bank_dwh,fact_payment_return,fact,payments,21,payment_id,VARCHAR(100),True,Synthetic payment id for payment return.,synthetic_extension,False
bank_dwh,fact_payment_return,fact,payments,22,payment_reference,TEXT,True,Synthetic payment reference for payment return.,synthetic_extension,False
bank_dwh,fact_payment_return,fact,payments,23,payment_method_code,VARCHAR(50),True,Synthetic payment method code for payment return.,synthetic_extension,False
bank_dwh,fact_payment_return,fact,payments,24,payment_rail_code,VARCHAR(50),True,Synthetic payment rail code for payment return.,synthetic_extension,False
bank_dwh,fact_payment_return,fact,payments,25,payment_status_code,VARCHAR(50),True,Synthetic payment status code for payment return.,synthetic_extension,False
bank_dwh,fact_payment_return,fact,payments,26,originator_id,VARCHAR(100),True,Synthetic originator id for payment return.,synthetic_extension,False
bank_dwh,fact_payment_return,fact,payments,27,beneficiary_id,VARCHAR(100),True,Synthetic beneficiary id for payment return.,synthetic_extension,False
bank_dwh,fact_payment_return,fact,payments,28,originator_account_hash,VARCHAR(100),True,Synthetic originator account hash for payment return.,synthetic_extension,False
bank_dwh,fact_payment_return,fact,payments,29,beneficiary_account_hash,VARCHAR(100),True,Synthetic beneficiary account hash for payment return.,synthetic_extension,False
bank_dwh,fact_payment_return,fact,payments,30,initiated_at,TIMESTAMPTZ,True,Synthetic initiated at for payment return.,synthetic_extension,False
bank_dwh,fact_payment_return,fact,payments,31,authorized_at,TIMESTAMPTZ,True,Synthetic authorized at for payment return.,synthetic_extension,False
bank_dwh,fact_payment_return,fact,payments,32,clearing_at,TIMESTAMPTZ,True,Synthetic clearing at for payment return.,synthetic_extension,False
bank_dwh,fact_payment_return,fact,payments,33,settled_at,TIMESTAMPTZ,True,Synthetic settled at for payment return.,synthetic_extension,False
bank_dwh,fact_payment_return,fact,payments,34,value_date_key,BIGINT,True,Synthetic value date key for payment return.,synthetic_extension,False
bank_dwh,fact_payment_return,fact,payments,35,settlement_date_key,BIGINT,True,Synthetic settlement date key for payment return.,synthetic_extension,False
bank_dwh,fact_payment_return,fact,payments,36,amount,VARCHAR(120),True,Synthetic amount for payment return.,synthetic_extension,False
bank_dwh,fact_payment_return,fact,payments,37,original_amount,"NUMERIC(20,4)",True,Synthetic original amount for payment return.,synthetic_extension,False
bank_dwh,fact_payment_return,fact,payments,38,settlement_amount,"NUMERIC(20,4)",True,Synthetic settlement amount for payment return.,synthetic_extension,False
bank_dwh,fact_payment_return,fact,payments,39,fee_amount,"NUMERIC(20,4)",True,Synthetic fee amount for payment return.,synthetic_extension,False
bank_dwh,fact_payment_return,fact,payments,40,interchange_amount,"NUMERIC(20,4)",True,Synthetic interchange amount for payment return.,synthetic_extension,False
bank_dwh,fact_payment_return,fact,payments,41,exchange_rate,"NUMERIC(14,8)",True,Synthetic exchange rate for payment return.,synthetic_extension,False
bank_dwh,fact_payment_return,fact,payments,42,original_currency_code,VARCHAR(50),True,Synthetic original currency code for payment return.,synthetic_extension,False
bank_dwh,fact_payment_return,fact,payments,43,settlement_currency_code,VARCHAR(50),True,Synthetic settlement currency code for payment return.,synthetic_extension,False
bank_dwh,fact_payment_return,fact,payments,44,payment_purpose_code,VARCHAR(50),True,Synthetic payment purpose code for payment return.,synthetic_extension,False
bank_dwh,fact_payment_return,fact,payments,45,remittance_reference,TEXT,True,Synthetic remittance reference for payment return.,synthetic_extension,False
bank_dwh,fact_payment_return,fact,payments,46,clearing_reference_id,VARCHAR(100),True,Synthetic clearing reference id for payment return.,synthetic_extension,False
bank_dwh,fact_payment_return,fact,payments,47,network_reference_id,VARCHAR(100),True,Synthetic network reference id for payment return.,synthetic_extension,False
bank_dwh,fact_payment_return,fact,payments,48,return_reason_code,VARCHAR(50),True,Synthetic return reason code for payment return.,synthetic_extension,False
bank_dwh,fact_payment_return,fact,payments,49,rejection_reason_code,VARCHAR(50),True,Synthetic rejection reason code for payment return.,synthetic_extension,False
bank_dwh,fact_payment_return,fact,payments,50,is_returned,BOOLEAN,True,Synthetic is returned for payment return.,synthetic_extension,False
bank_dwh,fact_payment_return,fact,payments,51,is_cross_border,BOOLEAN,True,Synthetic is cross border for payment return.,synthetic_extension,False
bank_dwh,fact_payment_return,fact,payments,52,is_high_priority,BOOLEAN,True,Synthetic is high priority for payment return.,synthetic_extension,False
bank_dwh,fact_payment_return,fact,payments,53,processing_duration_seconds_count,BIGINT,True,Synthetic processing duration seconds count for payment return.,synthetic_extension,False
bank_dwh,fact_payment_return,fact,payments,54,event_type_code,VARCHAR(50),True,Synthetic event type code for payment return.,synthetic_extension,False
bank_dwh,fact_payment_return,fact,payments,55,event_subtype_code,VARCHAR(50),True,Synthetic event subtype code for payment return.,synthetic_extension,False
bank_dwh,fact_payment_return,fact,payments,56,lifecycle_status_code,VARCHAR(50),True,Synthetic lifecycle status code for payment return.,synthetic_extension,False
bank_dwh,fact_payment_return,fact,payments,57,source_event_id,VARCHAR(100),True,Synthetic source event id for payment return.,synthetic_extension,False
bank_dwh,fact_wire_transfer,fact,payments,1,wire_transfer_fact_key,BIGINT,False,Synthetic surrogate key for fact_wire_transfer.,structural,True
bank_dwh,fact_wire_transfer,fact,payments,2,business_date_key,BIGINT,False,Business date of this fact row.,structural,False
bank_dwh,fact_wire_transfer,fact,payments,3,customer_key,BIGINT,True,Optional key to dim_customer.,relationship,False
bank_dwh,fact_wire_transfer,fact,payments,4,account_key,BIGINT,True,Optional key to dim_account.,relationship,False
bank_dwh,fact_wire_transfer,fact,payments,5,payment_type_key,BIGINT,True,Optional key to dim_payment_type.,relationship,False
bank_dwh,fact_wire_transfer,fact,payments,6,payment_network_key,BIGINT,True,Optional key to dim_payment_network.,relationship,False
bank_dwh,fact_wire_transfer,fact,payments,7,merchant_key,BIGINT,True,Optional key to dim_merchant.,relationship,False
bank_dwh,fact_wire_transfer,fact,payments,8,channel_key,BIGINT,True,Optional key to dim_channel.,relationship,False
bank_dwh,fact_wire_transfer,fact,payments,9,currency_key,BIGINT,True,Optional key to dim_currency.,relationship,False
bank_dwh,fact_wire_transfer,fact,payments,10,branch_key,BIGINT,True,Optional key to dim_branch.,relationship,False
bank_dwh,fact_wire_transfer,fact,payments,11,source_system_code,VARCHAR(50),True,Source system code for this wire transfer fact.,structural,False
bank_dwh,fact_wire_transfer,fact,payments,12,source_record_id,VARCHAR(100),True,Source record id for this wire transfer fact.,structural,False
bank_dwh,fact_wire_transfer,fact,payments,13,ingested_at,TIMESTAMPTZ,True,Ingested at for this wire transfer fact.,structural,False
bank_dwh,fact_wire_transfer,fact,payments,14,updated_at,TIMESTAMPTZ,True,Updated at for this wire transfer fact.,structural,False
bank_dwh,fact_wire_transfer,fact,payments,15,record_hash,VARCHAR(100),True,Record hash for this wire transfer fact.,structural,False
bank_dwh,fact_wire_transfer,fact,payments,16,data_quality_status_code,VARCHAR(50),True,Data quality status code for this wire transfer fact.,structural,False
bank_dwh,fact_wire_transfer,fact,payments,17,load_batch_id,VARCHAR(100),True,Load batch id for this wire transfer fact.,structural,False
bank_dwh,fact_wire_transfer,fact,payments,18,event_id,VARCHAR(100),True,Event id for this wire transfer fact.,structural,False
bank_dwh,fact_wire_transfer,fact,payments,19,event_status_code,VARCHAR(50),True,Event status code for this wire transfer fact.,structural,False
bank_dwh,fact_wire_transfer,fact,payments,20,currency_code,VARCHAR(50),True,Currency code for this wire transfer fact.,structural,False
bank_dwh,fact_wire_transfer,fact,payments,21,payment_id,VARCHAR(100),True,Synthetic payment id for wire transfer.,synthetic_extension,False
bank_dwh,fact_wire_transfer,fact,payments,22,payment_reference,TEXT,True,Synthetic payment reference for wire transfer.,synthetic_extension,False
bank_dwh,fact_wire_transfer,fact,payments,23,payment_method_code,VARCHAR(50),True,Synthetic payment method code for wire transfer.,synthetic_extension,False
bank_dwh,fact_wire_transfer,fact,payments,24,payment_rail_code,VARCHAR(50),True,Synthetic payment rail code for wire transfer.,synthetic_extension,False
bank_dwh,fact_wire_transfer,fact,payments,25,payment_status_code,VARCHAR(50),True,Synthetic payment status code for wire transfer.,synthetic_extension,False
bank_dwh,fact_wire_transfer,fact,payments,26,originator_id,VARCHAR(100),True,Synthetic originator id for wire transfer.,synthetic_extension,False
bank_dwh,fact_wire_transfer,fact,payments,27,beneficiary_id,VARCHAR(100),True,Synthetic beneficiary id for wire transfer.,synthetic_extension,False
bank_dwh,fact_wire_transfer,fact,payments,28,originator_account_hash,VARCHAR(100),True,Synthetic originator account hash for wire transfer.,synthetic_extension,False
bank_dwh,fact_wire_transfer,fact,payments,29,beneficiary_account_hash,VARCHAR(100),True,Synthetic beneficiary account hash for wire transfer.,synthetic_extension,False
bank_dwh,fact_wire_transfer,fact,payments,30,initiated_at,TIMESTAMPTZ,True,Synthetic initiated at for wire transfer.,synthetic_extension,False
bank_dwh,fact_wire_transfer,fact,payments,31,authorized_at,TIMESTAMPTZ,True,Synthetic authorized at for wire transfer.,synthetic_extension,False
bank_dwh,fact_wire_transfer,fact,payments,32,clearing_at,TIMESTAMPTZ,True,Synthetic clearing at for wire transfer.,synthetic_extension,False
bank_dwh,fact_wire_transfer,fact,payments,33,settled_at,TIMESTAMPTZ,True,Synthetic settled at for wire transfer.,synthetic_extension,False
bank_dwh,fact_wire_transfer,fact,payments,34,value_date_key,BIGINT,True,Synthetic value date key for wire transfer.,synthetic_extension,False
bank_dwh,fact_wire_transfer,fact,payments,35,settlement_date_key,BIGINT,True,Synthetic settlement date key for wire transfer.,synthetic_extension,False
bank_dwh,fact_wire_transfer,fact,payments,36,amount,VARCHAR(120),True,Synthetic amount for wire transfer.,synthetic_extension,False
bank_dwh,fact_wire_transfer,fact,payments,37,original_amount,"NUMERIC(20,4)",True,Synthetic original amount for wire transfer.,synthetic_extension,False
bank_dwh,fact_wire_transfer,fact,payments,38,settlement_amount,"NUMERIC(20,4)",True,Synthetic settlement amount for wire transfer.,synthetic_extension,False
bank_dwh,fact_wire_transfer,fact,payments,39,fee_amount,"NUMERIC(20,4)",True,Synthetic fee amount for wire transfer.,synthetic_extension,False
bank_dwh,fact_wire_transfer,fact,payments,40,interchange_amount,"NUMERIC(20,4)",True,Synthetic interchange amount for wire transfer.,synthetic_extension,False
bank_dwh,fact_wire_transfer,fact,payments,41,exchange_rate,"NUMERIC(14,8)",True,Synthetic exchange rate for wire transfer.,synthetic_extension,False
bank_dwh,fact_wire_transfer,fact,payments,42,original_currency_code,VARCHAR(50),True,Synthetic original currency code for wire transfer.,synthetic_extension,False
bank_dwh,fact_wire_transfer,fact,payments,43,settlement_currency_code,VARCHAR(50),True,Synthetic settlement currency code for wire transfer.,synthetic_extension,False
bank_dwh,fact_wire_transfer,fact,payments,44,payment_purpose_code,VARCHAR(50),True,Synthetic payment purpose code for wire transfer.,synthetic_extension,False
bank_dwh,fact_wire_transfer,fact,payments,45,remittance_reference,TEXT,True,Synthetic remittance reference for wire transfer.,synthetic_extension,False
bank_dwh,fact_wire_transfer,fact,payments,46,clearing_reference_id,VARCHAR(100),True,Synthetic clearing reference id for wire transfer.,synthetic_extension,False
bank_dwh,fact_wire_transfer,fact,payments,47,network_reference_id,VARCHAR(100),True,Synthetic network reference id for wire transfer.,synthetic_extension,False
bank_dwh,fact_wire_transfer,fact,payments,48,return_reason_code,VARCHAR(50),True,Synthetic return reason code for wire transfer.,synthetic_extension,False
bank_dwh,fact_wire_transfer,fact,payments,49,rejection_reason_code,VARCHAR(50),True,Synthetic rejection reason code for wire transfer.,synthetic_extension,False
bank_dwh,fact_wire_transfer,fact,payments,50,is_returned,BOOLEAN,True,Synthetic is returned for wire transfer.,synthetic_extension,False
bank_dwh,fact_wire_transfer,fact,payments,51,is_cross_border,BOOLEAN,True,Synthetic is cross border for wire transfer.,synthetic_extension,False
bank_dwh,fact_wire_transfer,fact,payments,52,is_high_priority,BOOLEAN,True,Synthetic is high priority for wire transfer.,synthetic_extension,False
bank_dwh,fact_wire_transfer,fact,payments,53,processing_duration_seconds_count,BIGINT,True,Synthetic processing duration seconds count for wire transfer.,synthetic_extension,False
bank_dwh,fact_wire_transfer,fact,payments,54,event_type_code,VARCHAR(50),True,Synthetic event type code for wire transfer.,synthetic_extension,False
bank_dwh,fact_direct_debit,fact,payments,1,direct_debit_fact_key,BIGINT,False,Synthetic surrogate key for fact_direct_debit.,structural,True
bank_dwh,fact_direct_debit,fact,payments,2,business_date_key,BIGINT,False,Business date of this fact row.,structural,False
bank_dwh,fact_direct_debit,fact,payments,3,customer_key,BIGINT,True,Optional key to dim_customer.,relationship,False
bank_dwh,fact_direct_debit,fact,payments,4,account_key,BIGINT,True,Optional key to dim_account.,relationship,False
bank_dwh,fact_direct_debit,fact,payments,5,payment_type_key,BIGINT,True,Optional key to dim_payment_type.,relationship,False
bank_dwh,fact_direct_debit,fact,payments,6,payment_network_key,BIGINT,True,Optional key to dim_payment_network.,relationship,False
bank_dwh,fact_direct_debit,fact,payments,7,merchant_key,BIGINT,True,Optional key to dim_merchant.,relationship,False
bank_dwh,fact_direct_debit,fact,payments,8,channel_key,BIGINT,True,Optional key to dim_channel.,relationship,False
bank_dwh,fact_direct_debit,fact,payments,9,currency_key,BIGINT,True,Optional key to dim_currency.,relationship,False
bank_dwh,fact_direct_debit,fact,payments,10,branch_key,BIGINT,True,Optional key to dim_branch.,relationship,False
bank_dwh,fact_direct_debit,fact,payments,11,source_system_code,VARCHAR(50),True,Source system code for this direct debit fact.,structural,False
bank_dwh,fact_direct_debit,fact,payments,12,source_record_id,VARCHAR(100),True,Source record id for this direct debit fact.,structural,False
bank_dwh,fact_direct_debit,fact,payments,13,ingested_at,TIMESTAMPTZ,True,Ingested at for this direct debit fact.,structural,False
bank_dwh,fact_direct_debit,fact,payments,14,updated_at,TIMESTAMPTZ,True,Updated at for this direct debit fact.,structural,False
bank_dwh,fact_direct_debit,fact,payments,15,record_hash,VARCHAR(100),True,Record hash for this direct debit fact.,structural,False
bank_dwh,fact_direct_debit,fact,payments,16,data_quality_status_code,VARCHAR(50),True,Data quality status code for this direct debit fact.,structural,False
bank_dwh,fact_direct_debit,fact,payments,17,load_batch_id,VARCHAR(100),True,Load batch id for this direct debit fact.,structural,False
bank_dwh,fact_direct_debit,fact,payments,18,event_id,VARCHAR(100),True,Event id for this direct debit fact.,structural,False
bank_dwh,fact_direct_debit,fact,payments,19,event_status_code,VARCHAR(50),True,Event status code for this direct debit fact.,structural,False
bank_dwh,fact_direct_debit,fact,payments,20,currency_code,VARCHAR(50),True,Currency code for this direct debit fact.,structural,False
bank_dwh,fact_direct_debit,fact,payments,21,payment_id,VARCHAR(100),True,Synthetic payment id for direct debit.,synthetic_extension,False
bank_dwh,fact_direct_debit,fact,payments,22,payment_reference,TEXT,True,Synthetic payment reference for direct debit.,synthetic_extension,False
bank_dwh,fact_direct_debit,fact,payments,23,payment_method_code,VARCHAR(50),True,Synthetic payment method code for direct debit.,synthetic_extension,False
bank_dwh,fact_direct_debit,fact,payments,24,payment_rail_code,VARCHAR(50),True,Synthetic payment rail code for direct debit.,synthetic_extension,False
bank_dwh,fact_direct_debit,fact,payments,25,payment_status_code,VARCHAR(50),True,Synthetic payment status code for direct debit.,synthetic_extension,False
bank_dwh,fact_direct_debit,fact,payments,26,originator_id,VARCHAR(100),True,Synthetic originator id for direct debit.,synthetic_extension,False
bank_dwh,fact_direct_debit,fact,payments,27,beneficiary_id,VARCHAR(100),True,Synthetic beneficiary id for direct debit.,synthetic_extension,False
bank_dwh,fact_direct_debit,fact,payments,28,originator_account_hash,VARCHAR(100),True,Synthetic originator account hash for direct debit.,synthetic_extension,False
bank_dwh,fact_direct_debit,fact,payments,29,beneficiary_account_hash,VARCHAR(100),True,Synthetic beneficiary account hash for direct debit.,synthetic_extension,False
bank_dwh,fact_direct_debit,fact,payments,30,initiated_at,TIMESTAMPTZ,True,Synthetic initiated at for direct debit.,synthetic_extension,False
bank_dwh,fact_direct_debit,fact,payments,31,authorized_at,TIMESTAMPTZ,True,Synthetic authorized at for direct debit.,synthetic_extension,False
bank_dwh,fact_direct_debit,fact,payments,32,clearing_at,TIMESTAMPTZ,True,Synthetic clearing at for direct debit.,synthetic_extension,False
bank_dwh,fact_direct_debit,fact,payments,33,settled_at,TIMESTAMPTZ,True,Synthetic settled at for direct debit.,synthetic_extension,False
bank_dwh,fact_direct_debit,fact,payments,34,value_date_key,BIGINT,True,Synthetic value date key for direct debit.,synthetic_extension,False
bank_dwh,fact_direct_debit,fact,payments,35,settlement_date_key,BIGINT,True,Synthetic settlement date key for direct debit.,synthetic_extension,False
bank_dwh,fact_direct_debit,fact,payments,36,amount,VARCHAR(120),True,Synthetic amount for direct debit.,synthetic_extension,False
bank_dwh,fact_direct_debit,fact,payments,37,original_amount,"NUMERIC(20,4)",True,Synthetic original amount for direct debit.,synthetic_extension,False
bank_dwh,fact_direct_debit,fact,payments,38,settlement_amount,"NUMERIC(20,4)",True,Synthetic settlement amount for direct debit.,synthetic_extension,False
bank_dwh,fact_direct_debit,fact,payments,39,fee_amount,"NUMERIC(20,4)",True,Synthetic fee amount for direct debit.,synthetic_extension,False
bank_dwh,fact_direct_debit,fact,payments,40,interchange_amount,"NUMERIC(20,4)",True,Synthetic interchange amount for direct debit.,synthetic_extension,False
bank_dwh,fact_direct_debit,fact,payments,41,exchange_rate,"NUMERIC(14,8)",True,Synthetic exchange rate for direct debit.,synthetic_extension,False
bank_dwh,fact_direct_debit,fact,payments,42,original_currency_code,VARCHAR(50),True,Synthetic original currency code for direct debit.,synthetic_extension,False
bank_dwh,fact_direct_debit,fact,payments,43,settlement_currency_code,VARCHAR(50),True,Synthetic settlement currency code for direct debit.,synthetic_extension,False
bank_dwh,fact_direct_debit,fact,payments,44,payment_purpose_code,VARCHAR(50),True,Synthetic payment purpose code for direct debit.,synthetic_extension,False
bank_dwh,fact_direct_debit,fact,payments,45,remittance_reference,TEXT,True,Synthetic remittance reference for direct debit.,synthetic_extension,False
bank_dwh,fact_direct_debit,fact,payments,46,clearing_reference_id,VARCHAR(100),True,Synthetic clearing reference id for direct debit.,synthetic_extension,False
bank_dwh,fact_direct_debit,fact,payments,47,network_reference_id,VARCHAR(100),True,Synthetic network reference id for direct debit.,synthetic_extension,False
bank_dwh,fact_direct_debit,fact,payments,48,return_reason_code,VARCHAR(50),True,Synthetic return reason code for direct debit.,synthetic_extension,False
bank_dwh,fact_direct_debit,fact,payments,49,rejection_reason_code,VARCHAR(50),True,Synthetic rejection reason code for direct debit.,synthetic_extension,False
bank_dwh,fact_direct_debit,fact,payments,50,is_returned,BOOLEAN,True,Synthetic is returned for direct debit.,synthetic_extension,False
bank_dwh,fact_direct_debit,fact,payments,51,is_cross_border,BOOLEAN,True,Synthetic is cross border for direct debit.,synthetic_extension,False
bank_dwh,fact_direct_debit,fact,payments,52,is_high_priority,BOOLEAN,True,Synthetic is high priority for direct debit.,synthetic_extension,False
bank_dwh,fact_direct_debit,fact,payments,53,processing_duration_seconds_count,BIGINT,True,Synthetic processing duration seconds count for direct debit.,synthetic_extension,False
bank_dwh,fact_direct_debit,fact,payments,54,event_type_code,VARCHAR(50),True,Synthetic event type code for direct debit.,synthetic_extension,False
bank_dwh,fact_standing_order_execution,fact,payments,1,standing_order_execution_fact_key,BIGINT,False,Synthetic surrogate key for fact_standing_order_execution.,structural,True
bank_dwh,fact_standing_order_execution,fact,payments,2,business_date_key,BIGINT,False,Business date of this fact row.,structural,False
